ジャンル名,売上指数（千円）,シェア,商品ランク入り数
いびき関連グッズ,35913,32.82%,5145
アイピロー,23359,21.35%,1521
その他,23007,21.03%,2115
除湿シート,17095,15.62%,1312
湯たんぽ,3952,3.61%,925
肩当て,1767,1.61%,219
就寝用腹巻,1448,1.32%,115
低反発グッズ,1227,1.12%,54
敷布団,876,0.80%,38
冷え対策ソックス,643,0.59%,177
掛け布団,138,0.13%,6
