ジャンル名,売上指数（千円）,シェア,商品ランク入り数
物干しスタンド,113400,28.99%,8975
ランドリーラック,76287,19.50%,4207
物干しハンガー,63805,16.31%,11855
その他,54941,14.04%,7459
物干し竿,34410,8.80%,3353
洗濯ネット,20497,5.24%,5194
物干し金物,10411,2.66%,1234
タライ,4862,1.24%,621
洗濯ボール,4641,1.19%,561
洗濯バサミ,4291,1.10%,2101
平干しネット,2772,0.71%,656
洗濯板,884,0.23%,278
