ジャンル名,売上指数（千円）,シェア,商品ランク入り数
梅干し,167584,51.06%,18586
漬物,98309,29.95%,22545
キムチ,47764,14.55%,9146
メンマ・ザーサイ,9796,2.98%,1712
その他,2527,0.77%,956
オリーブ,1183,0.36%,438
ピクルス,857,0.26%,376
水キムチ,198,0.06%,124
