ジャンル名,売上指数（千円）,シェア,商品ランク入り数
刺繍キット,19973,72.68%,4984
その他,4284,15.59%,1991
刺繍図案,1362,4.96%,468
刺繍枠,1326,4.82%,603
刺繍針,536,1.95%,481
