ジャンル名,売上指数（千円）,シェア,商品ランク入り数
クッキー・ビスケット,13048,42.28%,1854
ゼリー,7735,25.07%,1814
チップス・せんべい,2529,8.20%,679
チョコレートバー,2418,7.84%,366
その他,1868,6.05%,471
キャンディ,1330,4.31%,503
ケーキ,513,1.66%,99
プリン,392,1.27%,129
和菓子,363,1.18%,92
グミ,235,0.76%,87
ウエハース,205,0.67%,92
フレーク,130,0.42%,21
クラッカー,71,0.23%,11
ラスク,12,0.04%,3
ガム,10,0.03%,5
