ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ビタミンC,187694,30.02%,8592
マルチビタミン,119992,19.19%,7706
ビタミンB9・葉酸,113819,18.20%,4489
ビタミンD,42472,6.79%,3912
ビタミンB群,35440,5.67%,3609
その他,33132,5.30%,2151
ビタミンE,18311,2.93%,1907
ビタミンB7・ビオチン,16111,2.58%,1645
ビタミンB3・ナイアシン,16070,2.57%,1187
ビタミンB2,11164,1.79%,381
ビタミンA,8768,1.40%,917
ビタミンB6,8621,1.38%,431
ビタミンB1,4412,0.71%,454
ビタミンB12,3698,0.59%,567
ビタミンB5・パントテン酸,2347,0.38%,252
ビタミンK,2069,0.33%,352
ビタミンP,941,0.15%,136
ビタミンB8,199,0.03%,14
