ジャンル名,売上指数（千円）,シェア,商品ランク入り数
防犯カメラ単体,147382,58.51%,6183
防犯カメラセット,95372,37.86%,1850
アクセサリー・パーツ,5470,2.17%,1050
レコーダー,3675,1.46%,172
