ジャンル名,売上指数（千円）,シェア,商品ランク入り数
DHA,138886,71.57%,6704
HMB,21942,11.31%,1139
フィッシュオイル,8909,4.59%,535
マルチ脂肪酸,8508,4.38%,339
EPA,7361,3.79%,673
その他,5646,2.91%,561
クリルオイル,2133,1.10%,141
CLA,675,0.35%,135
