ジャンル名,売上指数（千円）,シェア,商品ランク入り数
書道セット,15165,28.85%,1748
書道筆,11566,22.00%,3204
半紙,9967,18.96%,2179
墨・墨汁,6002,11.42%,1511
その他,4578,8.71%,1635
文鎮,1457,2.77%,372
書道下敷,1342,2.55%,470
書道バッグ,1072,2.04%,222
すずり,640,1.22%,130
落款印,475,0.90%,129
筆巻き,301,0.57%,173
