ジャンル名,売上指数（千円）,シェア,商品ランク入り数
収納用品,523140,42.53%,75650
その他,224836,18.28%,24464
梱包資材,170219,13.84%,21375
スリッパ・ルームシューズ,162566,13.22%,27000
作業用手袋・軍手,93281,7.58%,18175
断熱シート,30286,2.46%,2431
蚊帳,13061,1.06%,1415
ろうそく,6485,0.53%,2431
キャンドルスタンド,6197,0.50%,1399
虫除け・殺虫剤(2002削除),5,0.00%,0
環境・エコロジーグッズ(1703削除),1,0.00%,0
