ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,11044,32.19%,3834
マグネットフック,9239,26.93%,2059
釘フック・ネジフック,4853,14.14%,1014
ドアハンガーフック,3929,11.45%,1021
粘着フック,2875,8.38%,1176
S字フック,1967,5.73%,1067
吸盤フック,404,1.18%,261
