ジャンル名,売上指数（千円）,シェア,商品ランク入り数
手帳,28304,39.63%,9798
システム手帳,24895,34.86%,2688
その他,6908,9.67%,2300
システム手帳リフィル,6565,9.19%,4305
家計簿・おこづかい帳,2639,3.69%,1019
日記帳,2107,2.95%,581
