ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,135197,60.54%,4955
マルチ酵素,38521,17.25%,1872
コエンザイムQ10,31644,14.17%,3000
SOD,11541,5.17%,650
アルファリポ酸,6401,2.87%,822
