ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,152999,30.06%,17116
捕獲・誘引器,140576,27.62%,8718
虫除け器具,74846,14.70%,9185
殺虫スプレー,43283,8.50%,6882
携帯用・アウトドア用虫除け,38863,7.63%,5234
虫除けスプレー,35197,6.91%,6415
虫除け芳香剤,23277,4.57%,4530
