ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ウインナーソーセージ,19513,58.56%,2350
その他,3510,10.53%,709
あらびき,3477,10.44%,550
フランクフルト,2491,7.48%,374
生ソーセージ,2294,6.89%,588
ボロニアソーセージ,1085,3.26%,231
チョリソー,762,2.29%,174
骨付き,187,0.56%,56
