ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はちみつ・ハニー,374881,81.07%,17344
ジャム・コンフィチュール,35430,7.66%,9042
ピューレ,16924,3.66%,477
メープルシロップ,14618,3.16%,1607
その他,7780,1.68%,1113
ピーナッツクリーム・ピーナッツバター,6778,1.47%,1191
ミルククリーム,2075,0.45%,428
チョコレートクリーム,2066,0.45%,534
コンポート,1845,0.40%,316
