ジャンル名,売上指数（千円）,シェア,商品ランク入り数
手用歯ブラシ,294356,79.98%,23819
電子歯ブラシ・イオン歯ブラシ,31278,8.50%,4235
ワンタフトブラシ,21572,5.86%,2475
その他,17007,4.62%,4592
矯正用ブラシ,2234,0.61%,490
360度歯ブラシ,1587,0.43%,401
