ジャンル名,売上指数（千円）,シェア,商品ランク入り数
サポーター,193127,56.45%,21819
ストレッチ器具,64424,18.83%,1819
その他,29565,8.64%,2641
コルセット,18495,5.41%,1866
円座クッション,15920,4.65%,1296
ベルト,12709,3.71%,1160
足指ストレッチ,4247,1.24%,933
矯正用シューズ,1835,0.54%,214
視力回復トレーニング,1484,0.43%,161
リップトレーナー,311,0.09%,32
