ジャンル名,売上指数（千円）,シェア,商品ランク入り数
製本機本体,1282,40.81%,257
製本テープ,755,24.03%,249
その他,504,16.05%,160
製本用カバー,374,11.91%,161
製本用とじ具,226,7.20%,163
