ジャンル名,売上指数（千円）,シェア,商品ランク入り数
マカロニ,2825,48.53%,657
その他,2050,35.21%,679
ペンネ,585,10.05%,249
フジッリ,299,5.14%,142
ファルファーレ,62,1.07%,22
