ジャンル名,売上指数（千円）,シェア,商品ランク入り数
防犯カメラ,220902,48.15%,8298
その他,76745,16.73%,7239
金庫,63601,13.86%,3164
ドアまわり防犯用品,29594,6.45%,1856
防犯システム,27245,5.94%,747
防犯センサー,12795,2.79%,1564
南京錠,7099,1.55%,1800
キーボックス,7085,1.54%,932
窓まわり防犯用品,6411,1.40%,1162
防犯アラーム,4834,1.05%,1172
防犯ステッカー,2437,0.53%,1246
