ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,47072,80.78%,1851
小粒納豆,4410,7.57%,507
ひきわり納豆,2364,4.06%,382
大粒納豆,1550,2.66%,302
極小粒納豆,1260,2.16%,152
ワラ納豆,1099,1.89%,181
黒豆納豆,266,0.46%,64
中粒納豆,250,0.43%,71
