ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,10025,45.29%,4259
キーホルダー,8395,37.93%,3782
携帯ストラップ,2405,10.86%,1085
ペンダント・ネックレス,589,2.66%,436
指輪,437,1.97%,317
ブレスレット,285,1.29%,245
