ジャンル名,売上指数（千円）,シェア,商品ランク入り数
水産物加工品,87857,58.09%,11806
肉加工品,19681,13.01%,2800
セット・詰め合わせ,18780,12.42%,1919
野菜・きのこ,8523,5.64%,1955
フルーツ・果物,8448,5.59%,2033
惣菜,7948,5.26%,1529
