ジャンル名,売上指数（千円）,シェア,商品ランク入り数
合挽き,1390,39.32%,100
牛肉,1137,32.16%,134
豚肉,666,18.85%,144
鶏肉,290,8.21%,63
その他,52,1.47%,14
