ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ホエイプロテイン,895535,52.83%,15586
その他,383000,22.60%,14308
マルチプロテイン,206715,12.20%,2588
ソイプロテイン,195029,11.51%,6570
プロテオグリカン,8258,0.49%,481
カゼインプロテイン,6433,0.38%,321
