ジャンル名,売上指数（千円）,シェア,商品ランク入り数
焼き海苔,92658,55.45%,6428
味付け海苔,36403,21.79%,4636
韓国海苔,10413,6.23%,1794
セット・詰め合わせ,10044,6.01%,1219
その他,8978,5.37%,1804
青海苔,4581,2.74%,848
きざみ海苔・もみ海苔,4012,2.40%,764
