ジャンル名,売上指数（千円）,シェア,商品ランク入り数
キッチンスポンジ,81118,47.46%,13221
柄付ブラシ・柄付たわし,26435,15.47%,4994
浴室掃除用スポンジ,24553,14.37%,4024
トイレブラシ,21969,12.85%,3985
その他,9345,5.47%,2131
たわし,6456,3.78%,2209
パイプブラシ,1037,0.61%,391
