ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ジャム・はちみつ,711846,62.03%,39543
パン,290744,25.33%,25317
シリアル,123722,10.78%,10914
セット・詰め合わせ,20830,1.82%,1560
クルトン,492,0.04%,78
