ジャンル名,売上指数（千円）,シェア,商品ランク入り数
もつ鍋,73830,71.91%,2383
その他,13816,13.46%,1137
水炊き,10227,9.96%,504
きりたんぽ鍋,1669,1.63%,231
すき焼き,1476,1.44%,132
キムチ鍋,1075,1.05%,194
ちゃんこ鍋,435,0.42%,37
石狩鍋,141,0.14%,17
