ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ホエイプロテイン,974351,50.84%,15767
マルチプロテイン,362766,18.93%,3191
その他,335122,17.48%,12597
ソイプロテイン,225593,11.77%,6696
プロテオグリカン,12693,0.66%,676
カゼインプロテイン,6119,0.32%,359
