ジャンル名,売上指数（千円）,シェア,商品ランク入り数
DHA,112381,70.04%,6912
HMB,16454,10.26%,1189
フィッシュオイル,7664,4.78%,609
EPA,7241,4.51%,677
マルチ脂肪酸,6613,4.12%,327
その他,6322,3.94%,611
クリルオイル,3179,1.98%,202
CLA,588,0.37%,95
