ジャンル名,売上指数（千円）,シェア,商品ランク入り数
梅干し,222489,58.60%,21454
漬物,89911,23.68%,24002
キムチ,54898,14.46%,8177
メンマ・ザーサイ,7500,1.98%,1848
その他,2471,0.65%,893
オリーブ,1274,0.34%,471
ピクルス,922,0.24%,405
水キムチ,210,0.06%,123
