ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゴーダ,17305,57.84%,432
その他,6770,22.63%,831
チェダー,2613,8.73%,334
ラクレット,1969,6.58%,133
エメンタール,471,1.57%,72
ミモレット,395,1.32%,83
エダム,394,1.32%,77
