ジャンル名,売上指数（千円）,シェア,商品ランク入り数
青汁,224190,35.94%,12426
その他,180929,29.00%,7792
栄養ドリンク剤,81157,13.01%,4229
機能性ゼリー,38177,6.12%,3216
サジージュース,36357,5.83%,908
プラセンタ配合ドリンク,19378,3.11%,692
高麗人参エキス配合ドリンク,16611,2.66%,1093
アロエジュース,13251,2.12%,482
ヒアルロン酸配合ドリンク,2910,0.47%,109
茶カテキン配合ドリンク,2755,0.44%,358
ローヤルゼリー配合ドリンク,2594,0.42%,206
コーヒー飲料,2325,0.37%,315
ブラックジンガー,1449,0.23%,210
ゲルマニウムウォーター,1116,0.18%,57
黒豆ココア,331,0.05%,48
寒天ドリンク,188,0.03%,38
バナジウムウォーター,92,0.01%,10
