ジャンル名,売上指数（千円）,シェア,商品ランク入り数
小麦粉,61726,47.27%,9051
その他,34205,26.19%,5757
米粉,17532,13.43%,2204
そば粉,4580,3.51%,1043
片栗粉,3240,2.48%,677
お好み焼・たこ焼き粉,2646,2.03%,623
パン粉,1819,1.39%,578
セット・詰め合わせ,1543,1.18%,327
天ぷら粉,1211,0.93%,362
コーンスターチ,1094,0.84%,344
から揚げ粉,987,0.76%,286
