ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,11888,29.77%,2046
わかめ,8957,22.43%,1857
昆布,5317,13.31%,1711
ひじき,3752,9.39%,508
もずく,3268,8.18%,810
めかぶ,2814,7.05%,827
海ぶどう,2034,5.09%,491
セット・詰め合わせ,1908,4.78%,420
