ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゴルゴンゾーラ,1528,61.00%,328
その他,530,21.17%,180
ロックフォール,194,7.77%,122
フルムダンベール,166,6.62%,97
スティルトン,86,3.44%,91
