ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はちみつ,200857,53.13%,12462
マヌカハニー,173576,45.92%,4547
巣蜜・コムハニー,2883,0.76%,298
ナッツのはちみつ漬け,710,0.19%,198
