ジャンル名,売上指数（千円）,シェア,商品ランク入り数
落花生,20703,25.57%,2432
大豆,16080,19.86%,3433
小豆,14238,17.58%,2453
枝豆,10355,12.79%,1466
その他,8108,10.01%,2504
黒豆,6508,8.04%,1545
ひよこ豆,2126,2.63%,673
えんどう,1522,1.88%,430
インゲンマメ,1329,1.64%,513
