ジャンル名,売上指数（千円）,シェア,商品ランク入り数
トイレマット,19906,41.89%,0
トイレマット・カバーセット,14876,31.31%,0
ペーパーホルダーカバー,4511,9.49%,1632
フタカバー,2945,6.20%,1074
便座シート,2789,5.87%,0
便座カバー,2082,4.38%,845
その他,406,0.86%,252
