ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,51608,35.49%,3066
セット・詰め合わせ,26824,18.45%,2393
モモ,20343,13.99%,3666
ムネ,18364,12.63%,2033
手羽,12720,8.75%,1695
ささみ,5545,3.81%,1122
カワ,3910,2.69%,883
軟骨,3020,2.08%,643
レバー,1534,1.05%,434
砂肝・筋胃,1147,0.79%,426
ハツ,396,0.27%,141
