ジャンル名,売上指数（千円）,シェア,商品ランク入り数
赤身,22827,46.35%,1627
セット・詰め合わせ,12654,25.69%,777
霜降り,6428,13.05%,217
レバー,3697,7.51%,248
その他,2698,5.48%,502
タテガミ,541,1.10%,88
ハツ,236,0.48%,43
モツ,125,0.25%,36
タン,42,0.08%,8
