ジャンル名,売上指数（千円）,シェア,商品ランク入り数
和風おせちセット,114285,63.29%,2033
和洋中おせちセット,21582,11.95%,228
洋風おせちセット,16965,9.39%,434
和洋おせちセット,16445,9.11%,344
中華おせちセット,10314,5.71%,152
その他,997,0.55%,121
