ジャンル名,売上指数（千円）,シェア,商品ランク入り数
大豆,27862,27.96%,4724
小豆,23075,23.16%,2981
落花生,16341,16.40%,2434
その他,10600,10.64%,2856
黒豆,10344,10.38%,1763
ひよこ豆,3040,3.05%,813
えんどう,2836,2.85%,589
インゲンマメ,2822,2.83%,665
枝豆,2715,2.73%,589
