ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゴーダ,7154,44.44%,477
その他,4678,29.06%,782
チェダー,2083,12.94%,451
ラクレット,1344,8.35%,156
ミモレット,342,2.13%,157
エメンタール,299,1.86%,130
エダム,199,1.24%,142
