ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ダイエット器具,483085,48.37%,20537
ダイエットドリンク,293019,29.34%,17508
ダイエットフード,100274,10.04%,11366
ダイエット・シェイプアップウェア,67833,6.79%,9058
ダイエットスイーツ,38315,3.84%,9237
その他,16108,1.61%,1652
