ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ホエイプロテイン,591153,49.68%,13630
その他,324761,27.29%,13417
マルチプロテイン,138033,11.60%,1915
ソイプロテイン,125393,10.54%,5543
プロテオグリカン,6537,0.55%,408
カゼインプロテイン,4036,0.34%,285
