ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ハンガー,144972,30.31%,16003
その他,79373,16.59%,14020
かご・バスケット,56159,11.74%,0
突っ張り棒・突っ張り棚,35191,7.36%,6244
布団圧縮袋,34247,7.16%,3889
衣類収納ボックス,28457,5.95%,5205
フック,26929,5.63%,10705
マガジンボックス・ファイルボックス,26235,5.48%,4130
布団収納ケース,14392,3.01%,2215
マグネットラック,12306,2.57%,2051
衣類圧縮袋,11134,2.33%,2308
ウォールポケット,5022,1.05%,0
有孔ボード・ペグボード,3218,0.67%,911
レターホルダー,683,0.14%,283
