ジャンル名,売上指数（千円）,シェア,商品ランク入り数
鉄,66853,24.31%,5506
カルシウム,61710,22.44%,5383
亜鉛,58281,21.19%,5771
その他,25077,9.12%,1631
マグネシウム,23853,8.67%,2340
マルチミネラル,15458,5.62%,1723
ケイ素,12003,4.36%,600
カリウム,10023,3.64%,982
ヨウ素,706,0.26%,94
マンガン,389,0.14%,30
銅,385,0.14%,48
クロム,277,0.10%,82
