ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ダイエット器具,355203,44.94%,9678
ダイエットドリンク,258887,32.75%,15053
ダイエットフード,90198,11.41%,8833
ダイエット・シェイプアップウェア,38971,4.93%,5860
ダイエットスイーツ,26864,3.40%,6006
その他,20346,2.57%,1560
