ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ホワイトボード,46840,54.05%,3378
掲示板・コルクボード,10325,11.91%,1143
黒板,7531,8.69%,1119
レーザーポインター・指示棒,4599,5.31%,574
その他,4591,5.30%,1179
パネル,4072,4.70%,369
ホワイトボードマーカー,2758,3.18%,1708
チョーク,2111,2.44%,778
コピーボード・電子黒板,1721,1.99%,223
スケジュールボード,1210,1.40%,307
ホワイトボード用イレーザー,517,0.60%,326
黒板消し,388,0.45%,174
