ジャンル名,売上指数（千円）,シェア,商品ランク入り数
機内リラックスグッズ,81469,41.55%,10372
トラベルポーチ・パッキングオーガナイザー,42165,21.50%,6091
旅行用変圧器・変換プラグ,19904,10.15%,2178
旅行用小分け容器,15245,7.77%,2579
その他,12997,6.63%,3164
セキュリティポーチ,12154,6.20%,1847
パスポートカバー,9831,5.01%,1981
シューズバッグ,2316,1.18%,501
