ジャンル名,売上指数（千円）,シェア,商品ランク入り数
突っ張り棒,14408,48.76%,2159
耐震用接着マット・ストッパー,9047,30.62%,1927
壁面固定器具,3126,10.58%,521
その他,2970,10.05%,744
