ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,205043,22.31%,6746
その他,140367,15.27%,7547
タン,133853,14.56%,4837
肩ロース,106195,11.55%,3768
モモ,63250,6.88%,3633
サーロイン,55080,5.99%,2531
バラ・カルビ,52205,5.68%,3446
リブロース,45145,4.91%,1438
ホルモン,37134,4.04%,3437
ヒレ・シャトーブリアン,25291,2.75%,1411
ハラミ,18594,2.02%,1353
みすじ,15833,1.72%,440
ランプ,7859,0.85%,743
レバー,5261,0.57%,586
スネ,3133,0.34%,414
ミノ,1889,0.21%,322
テール,1623,0.18%,268
ハツ,523,0.06%,169
ハチノス,517,0.06%,125
ギアラ・赤センマイ,364,0.04%,97
