ジャンル名,売上指数（千円）,シェア,商品ランク入り数
パルミジャーノ・レッジャーノ,8297,70.73%,650
その他,2115,18.03%,378
ペコリーノ・ロマーノ,590,5.03%,128
コンテ,394,3.36%,80
チェダー,223,1.90%,48
エメンタール,111,0.95%,20
