ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,93816,28.21%,10630
かつおだし,83360,25.07%,7006
こんぶだし,66336,19.95%,2267
あごだし,40355,12.13%,3640
あわせだし,33015,9.93%,4078
ブイヨン・コンソメ,15683,4.72%,2707
