ジャンル名,売上指数（千円）,シェア,商品ランク入り数
サプリメント,5101267,58.93%,263015
健康食品,968510,11.19%,68250
デンタルケア,803021,9.28%,105961
ダイエット,596881,6.90%,46963
健康グッズ,587059,6.78%,62221
リラックス・マッサージ用品,427324,4.94%,31708
健康アクセサリー,122667,1.42%,7450
その他,49523,0.57%,4133
