ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゲルマニウムネックレス,1275,38.32%,172
ゲルマニウムブレスレット,867,26.04%,190
ゲルマニウム温浴ボール,580,17.44%,93
ゲルマニウムシール,383,11.50%,150
その他,216,6.50%,111
ゲルマニウムリング,6,0.19%,94
