ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ネックピロー・クッション,17900,35.64%,0
アイマスク,13670,27.22%,2054
耳栓,10879,21.66%,2476
携帯用スリッパ,4586,9.13%,0
フットレスト,2509,4.99%,393
その他,680,1.35%,256
