ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゴーダ,10351,48.81%,442
その他,4907,23.14%,731
ラクレット,2830,13.35%,157
チェダー,1946,9.18%,303
エメンタール,423,1.99%,65
エダム,376,1.78%,63
ミモレット,372,1.75%,76
