ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,1577,47.37%,165
リゾット,1091,32.76%,153
玄米雑炊,477,14.33%,132
玄米粥,121,3.64%,43
あずき玄米粥,55,1.65%,19
玄米リゾット,7,0.20%,4
クリームリゾット,2,0.05%,1
