ジャンル名,売上指数（千円）,シェア,商品ランク入り数
果実酢,28494,59.33%,3063
その他,7778,16.19%,2015
米酢,4200,8.75%,1267
バルサミコ,3416,7.11%,893
穀物酢,1211,2.52%,420
玄米酢,1115,2.32%,283
セット・詰め合わせ,981,2.04%,129
白ワインビネガー,504,1.05%,190
赤ワインビネガー,329,0.68%,191
