ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,28779,34.83%,3083
もどきご飯・こんにゃくご飯,19656,23.79%,1959
麺類,17326,20.97%,2301
食事セット,9178,11.11%,722
粥・リゾット,4863,5.89%,1150
スープ,2834,3.43%,656
ラーメン(1409削除),0,0.00%,1226
